species_name,total_trade_records,total_quantity,num_importers,num_exporters,num_trade_years,avg_quantity_per_trade,trade_diversity,trade_intensity,log_total_quantity,log_trade_records,pathogen_network_degree,avg_neighbor_degree,clustering_coefficient,max_degree_variant,is_pathogen_hub,is_high_risk_reservoir,normalized_degree,high_risk_label
Bubo virginianus,1297,3117.5,56,39,44,2.4036237471087123,2184,2.4036237471087123,8.045107395966177,7.168579897264035,803,537.1855541718555,0.6081247690238911,803,1,1,0.5378432685867381,1
Buteo jamaicensis,1372,5872.25,61,51,44,4.2800655976676385,3111,4.2800655976676385,8.678163422299157,7.224753405767971,706,566.5764872521246,0.6877222590561147,706,0,1,0.47287340924313465,1
Buteo lagopus,169,1968.0,21,27,41,11.644970414201184,567,11.644970414201184,7.585281078639126,5.135798437050262,651,579.6175115207374,0.7790901571546733,651,0,1,0.43603482920294706,0
Buteo lineatus,50,124.0,10,6,28,2.48,60,2.48,4.8283137373023015,3.9318256327243257,684,581.3728070175439,0.72720111650527,684,0,1,0.4581379772270596,0
Buteo platypterus,87,284.0,17,18,31,3.264367816091954,306,3.264367816091954,5.652489180268651,4.477336814478207,525,647.3180952380952,1.0,525,0,1,0.35164099129269927,0
Buteo rufofuscus,150,636.0,19,12,37,4.24,228,4.24,6.456769655572163,5.017279836814924,525,647.3180952380952,1.0,525,0,1,0.35164099129269927,0
Buteo spp.,513,6799.0,13,38,42,13.253411306042885,494,13.253411306042885,8.824677891164198,6.2422232654551655,0,0.0,0.0,0,0,0,0.0,0
Buteogallus urubitinga,42,75.7829,9,13,23,1.804354761904762,117,1.804354761904762,4.340981959112043,3.7612001156935624,590,604.6491525423729,0.8245575666887284,590,0,1,0.39517749497655724,0
Cacajao spp.,2,10.0,2,2,2,5.0,4,5.0,2.3978952727983707,1.0986122886681098,0,0.0,0.0,0,0,0,0.0,0
Cephalorhynchus commersonii,39,1866.0,12,8,19,47.84615384615385,96,47.84615384615385,7.532088143541722,3.6888794541139363,0,0.0,0.0,0,0,0,0.0,0
Chamaeleo senegalensis,6575,812670.0,70,42,45,123.6,2940,123.6,13.608081632580568,8.791181936736017,0,0.0,0.0,0,0,0,0.0,0
Chilabothrus chrysogaster,35,863.0,5,8,17,24.65714285714286,40,24.65714285714286,6.761572768804055,3.58351893845611,0,0.0,0.0,0,0,0,0.0,0
Chinchilla lanigera,235,46320.8,24,22,26,197.10978723404256,528,197.10978723404256,10.74336797159547,5.4638318050256105,45,330.73333333333335,0.8171717171717172,45,0,0,0.03014065639651708,1
Chiropotes spp.,2,6.0,1,2,2,3.0,2,3.0,1.9459101490553132,1.0986122886681098,0,0.0,0.0,0,0,0,0.0,0
Chondrohierax uncinatus,11,16.0,6,5,9,1.4545454545454546,30,1.4545454545454546,2.833213344056216,2.4849066497880004,0,0.0,0.0,0,0,0,0.0,0
Ciconia boyciana,149,991.0,16,8,38,6.651006711409396,128,6.651006711409396,6.899723107284872,5.0106352940962555,0,0.0,0.0,0,0,0,0.0,0
Circaetus spp.,5,9.0,3,4,5,1.8,12,1.8,2.302585092994046,1.791759469228055,0,0.0,0.0,0,0,0,0.0,0
Circus cinereus,10,26.0,5,6,8,2.6,30,2.6,3.295836866004329,2.3978952727983707,0,0.0,0.0,0,0,0,0.0,0
Cnemidophorus hyperythrus,6,288.0,3,2,4,48.0,6,48.0,5.666426688112432,1.9459101490553132,0,0.0,0.0,0,0,0,0.0,0
Corallus spp.,34,5880.0,7,12,18,172.94117647058823,84,172.94117647058823,8.679482094459956,3.5553480614894135,0,0.0,0.0,0,0,0,0.0,0
Crocodilurus amazonicus,26,124.0,8,9,14,4.769230769230769,72,4.769230769230769,4.8283137373023015,3.295836866004329,0,0.0,0.0,0,0,0,0.0,0
Crocodylia spp.,3533,63746.477999999996,60,114,44,18.043158222473817,6840,18.043158222473817,11.06268490145381,8.170185652879642,0,0.0,0.0,0,0,0,0.0,0
Crocodylus intermedius,46,1616.0,7,9,20,35.130434782608695,63,35.130434782608695,7.388327859577107,3.8501476017100584,0,0.0,0.0,0,0,0,0.0,0
Crocodylus mindorensis,76,1969.0,16,14,29,25.907894736842106,224,25.907894736842106,7.585788821732034,4.343805421853684,0,0.0,0.0,0,0,0,0.0,0
Cyanoliseus patagonus,2840,257589.8,95,50,45,90.7006338028169,4750,90.7006338028169,12.45912755828885,7.951911381854188,0,0.0,0.0,0,0,0,0.0,0
Cyclura nubila,130,5649.02,20,13,34,43.454,260,43.454,8.639414363957231,4.875197323201151,0,0.0,0.0,0,0,0,0.0,0
Dendrolagus bennettianus,19,171.23000000000002,7,8,8,9.012105263157896,56,9.012105263157896,5.148830792847655,2.995732273553991,0,0.0,0.0,0,0,0,0.0,0
Elanus caeruleus,153,1271.0,21,32,42,8.30718954248366,672,8.30718954248366,7.148345743900068,5.0369526024136295,0,0.0,0.0,0,0,0,0.0,0
Eryx spp.,16,663.0,8,9,9,41.4375,72,41.4375,6.498282149476434,2.833213344056216,0,0.0,0.0,0,0,0,0.0,0
Eschrichtius robustus,255,7056.907194,20,17,41,27.674145858823533,340,27.674145858823533,8.861903855098044,5.545177444479562,0,0.0,0.0,0,0,0,0.0,0
Falco eleonorae,49,176.0,12,12,23,3.5918367346938775,144,3.5918367346938775,5.176149732573829,3.912023005428146,0,0.0,0.0,0,0,0,0.0,0
Falconidae spp.,1311,1968.225,19,44,34,1.5013157894736842,836,1.5013157894736842,7.5853953433143255,7.179307969504034,0,0.0,0.0,0,0,0,0.0,0
Geranospiza caerulescens,24,31.2829,10,13,17,1.3034541666666668,130,1.3034541666666668,3.4745376782760165,3.2188758248682006,0,0.0,0.0,0,0,0,0.0,0
Glaucidium brasilianum,434,3327.05,29,26,42,7.666013824884793,754,7.666013824884793,8.110141825866702,6.075346031088684,9,279.8888888888889,1.0,9,0,0,0.006028131279303416,1
Glaucidium brodiei,11,115.0,4,5,6,10.454545454545455,20,10.454545454545455,4.7535901911063645,2.4849066497880004,0,0.0,0.0,0,0,0,0.0,0
Glaucidium minutissimum,8,11.0,3,7,7,1.375,21,1.375,2.4849066497880004,2.1972245773362196,0,0.0,0.0,0,0,0,0.0,0
Glaucidium passerinum,163,281.0,19,12,36,1.7239263803680982,228,1.7239263803680982,5.641907070938114,5.099866427824199,97,480.4226804123711,1.0,97,0,0,0.06496985934360348,0
Glaucidium perlatum,97,685.0,12,15,32,7.061855670103093,180,7.061855670103093,6.530877627725885,4.584967478670572,0,0.0,0.0,0,0,0,0.0,0
Globicephala melas,511,25737.1105,30,34,43,50.366165362035225,1020,50.366165362035225,10.155728071307275,6.238324625039508,525,647.3180952380952,1.0,525,0,1,0.35164099129269927,1
Gopherus flavomarginatus,14,222.0,7,6,9,15.857142857142858,42,15.857142857142858,5.407171771460119,2.70805020110221,0,0.0,0.0,0,0,0,0.0,0
Gopherus spp.,8,12.0,3,4,8,1.5,12,1.5,2.5649493574615367,2.1972245773362196,0,0.0,0.0,0,0,0,0.0,0
Gypohierax angolensis,238,1419.0,33,28,31,5.96218487394958,924,5.96218487394958,7.258412150595307,5.476463551931511,0,0.0,0.0,0,0,0,0.0,0
Gyps himalayensis,85,14976.0,14,22,32,176.18823529411765,308,176.18823529411765,9.614270969992395,4.454347296253507,274,543.8284671532847,1.0,274,0,0,0.18352310783657066,0
Haliastur indus,114,289.0,19,19,33,2.5350877192982457,361,2.5350877192982457,5.66988092298052,4.74493212836325,0,0.0,0.0,0,0,0,0.0,0
Heloderma spp.,38,1334.0,7,9,14,35.10526315789474,63,35.10526315789474,7.19668657083435,3.6635616461296463,0,0.0,0.0,0,0,0,0.0,0
Hieraaetus pennatus,125,1630.3333333330002,23,33,37,13.042666666664001,759,13.042666666664001,7.397152955334303,4.836281906951478,0,0.0,0.0,0,0,0,0.0,0
Hippocamelus antisensis,17,37.9,9,8,9,2.2294117647058824,72,2.2294117647058824,3.6609942506244004,2.8903717578961645,0,0.0,0.0,0,0,0,0.0,0
Ictinia plumbea,29,64.0,6,11,16,2.206896551724138,66,2.206896551724138,4.174387269895637,3.4011973816621555,0,0.0,0.0,0,0,0,0.0,0
Kinyongia fischeri,4831,161980.0,47,19,36,33.52929000206996,893,33.52929000206996,11.995234323385603,8.48301573961465,0,0.0,0.0,0,0,0,0.0,0
Lagothrix spp.,13,29.0,3,7,9,2.230769230769231,21,2.230769230769231,3.4011973816621555,2.6390573296152584,0,0.0,0.0,0,0,0,0.0,0
Leontopithecus spp.,18,153.0,6,7,11,8.5,42,8.5,5.0369526024136295,2.9444389791664403,0,0.0,0.0,0,0,0,0.0,0
Leopardus guigna,20,131.0,8,7,11,6.55,56,6.55,4.882801922586371,3.044522437723423,0,0.0,0.0,0,0,0,0.0,0
Lophura imperialis,11,31.0,11,6,10,2.8181818181818183,66,2.8181818181818183,3.4657359027997265,2.4849066497880004,0,0.0,0.0,0,0,0,0.0,0
Loris tardigradus,73,171.0,15,15,24,2.3424657534246576,225,2.3424657534246576,5.147494476813453,4.30406509320417,0,0.0,0.0,0,0,0,0.0,0
Macropodidae spp.,4,8.0,2,3,2,2.0,6,2.0,2.1972245773362196,1.6094379124341003,0,0.0,0.0,0,0,0,0.0,0
Megascops asio,66,146.0,19,8,33,2.212121212121212,152,2.212121212121212,4.990432586778736,4.204692619390966,0,0.0,0.0,0,0,0,0.0,0
Melierax metabates,31,143.0,11,15,18,4.612903225806452,165,4.612903225806452,4.969813299576001,3.4657359027997265,0,0.0,0.0,0,0,0,0.0,0
Microhierax erythrogenys,23,62.0,3,4,12,2.6956521739130435,12,2.6956521739130435,4.143134726391533,3.1780538303479458,0,0.0,0.0,0,0,0,0.0,0
Mirounga spp.,5,1270.0,3,2,3,254.0,6,254.0,7.147559271189454,1.791759469228055,0,0.0,0.0,0,0,0,0.0,0
Necrosyrtes monachus,304,2535.0,37,35,39,8.338815789473685,1295,8.338815789473685,7.8383433155571165,5.720311776607412,525,647.3180952380952,1.0,525,0,1,0.35164099129269927,1
Neophron percnopterus,256,1294.1,37,42,41,5.055078125,1554,5.055078125,7.166343191229542,5.54907608489522,323,520.9164086687307,0.7931080899178894,323,0,0,0.21634293369055593,1
Ninox novaeseelandiae,224,439.0,19,13,33,1.9598214285714286,247,1.9598214285714286,6.0867747269123065,5.41610040220442,0,0.0,0.0,0,0,0,0.0,0
Ninox scutulata,30,63.0,6,9,17,2.1,54,2.1,4.1588830833596715,3.4339872044851463,0,0.0,0.0,0,0,0,0.0,0
Northiella haematogaster,1092,8969.0,70,26,44,8.213369963369964,1820,8.213369963369964,9.101640955052842,6.996681488176539,0,0.0,0.0,0,0,0,0.0,0
Notomys alexis,10,105.0,4,1,4,10.5,4,10.5,4.663439094112067,2.3978952727983707,0,0.0,0.0,0,0,0,0.0,0
Notomys mitchellii,3,16.0,3,2,3,5.333333333333333,6,5.333333333333333,2.833213344056216,1.3862943611198906,0,0.0,0.0,0,0,0,0.0,0
Orcinus orca,968,17708.6244,36,46,42,18.294033471074382,1656,18.294033471074382,9.781863522195119,6.876264611890766,338,501.79881656804736,0.7356943444594666,338,0,0,0.22638981915606163,1
Otus albogularis,14,22.05,3,3,7,1.575,9,1.575,3.1376657694426577,2.70805020110221,0,0.0,0.0,0,0,0,0.0,0
Otus bakkamoena,586,2025.0,19,19,40,3.455631399317406,361,3.455631399317406,7.613818684808629,6.375024819828097,0,0.0,0.0,0,0,0,0.0,0
Otus magicus,3,5.0,1,3,3,1.6666666666666667,3,1.6666666666666667,1.791759469228055,1.3862943611198906,0,0.0,0.0,0,0,0,0.0,0
Paleosuchus trigonatus,2292,31520.5,39,21,41,13.75239965095986,819,13.75239965095986,10.35842513167199,7.737616282857904,525,647.3180952380952,1.0,525,0,1,0.35164099129269927,1
Pan spp.,8,212.0,7,6,6,26.5,42,26.5,5.3612921657094255,2.1972245773362196,0,0.0,0.0,0,0,0,0.0,0
Panthera spp.,55,388.0,15,20,17,7.054545454545455,300,7.054545454545455,5.963579343618446,4.02535169073515,0,0.0,0.0,0,0,0,0.0,0
Parabuteo unicinctus,3503,5990.0,88,56,44,1.7099628889523266,4928,1.7099628889523266,8.698013622083925,8.161660452056282,525,647.3180952380952,1.0,525,0,1,0.35164099129269927,1
Paradisaeidae spp.,135,2164.0,16,25,31,16.02962962962963,400,16.02962962962963,7.68017564043659,4.912654885736052,0,0.0,0.0,0,0,0,0.0,0
Pelusios spp.,120,6420.0,14,23,22,53.5,322,53.5,8.76732914779405,4.795790545596741,0,0.0,0.0,0,0,0,0.0,0
Phalanger orientalis,91,803.0,15,11,34,8.824175824175825,165,8.824175824175825,6.6895992691789665,4.5217885770490405,0,0.0,0.0,0,0,0,0.0,0
Phalcoboenus megalopterus,69,201.0,12,10,18,2.9130434782608696,120,2.9130434782608696,5.308267697401205,4.248495242049359,0,0.0,0.0,0,0,0,0.0,0
Phelsuma comorensis,127,19381.0,16,6,21,152.60629921259843,96,152.60629921259843,9.872100079294496,4.852030263919617,0,0.0,0.0,0,0,0,0.0,0
Phelsuma v-nigra,158,20225.0,16,9,24,128.00632911392404,144,128.00632911392404,9.914724184462116,5.0689042022202315,0,0.0,0.0,0,0,0,0.0,0
Phocoena phocoena,627,47969.73,35,35,43,76.50674641148326,1225,76.50674641148326,10.778346312224805,6.4425401664681985,0,0.0,0.0,0,0,0,0.0,0
Phocoenoides dalli,70,5265.0,9,10,30,75.21428571428571,90,75.21428571428571,8.569026340056254,4.2626798770413155,525,647.3180952380952,1.0,525,0,1,0.35164099129269927,0
Pipile jacutinga,16,24.0,4,3,5,1.5,12,1.5,3.2188758248682006,2.833213344056216,0,0.0,0.0,0,0,0,0.0,0
Pithecia monachus,40,978.48,11,7,17,24.462,77,24.462,6.887021818595224,3.713572066704308,19,351.7894736842105,1.0,19,0,0,0.012726054922973878,0
Pithecia pithecia,367,1856.0,37,24,43,5.0572207084468666,888,5.0572207084468666,7.526717561352706,5.908082938168931,158,236.75316455696202,0.6031605256792711,158,0,0,0.1058271935699933,1
Podocnemis unifilis,1927,10067227.23,38,30,43,5224.300586403737,1140,5224.300586403737,16.12479597655818,7.564238475170491,0,0.0,0.0,0,0,0,0.0,0
Prionailurus planiceps,23,52.0,5,10,12,2.260869565217391,50,2.260869565217391,3.970291913552122,3.1780538303479458,0,0.0,0.0,0,0,0,0.0,0
Psittacidae spp.,620,173292.0,58,92,44,279.5032258064516,5336,279.5032258064516,12.062739082504752,6.431331081933479,0,0.0,0.0,0,0,0,0.0,0
Pyxis arachnoides,338,15489.0,24,26,32,45.82544378698225,624,45.82544378698225,9.647949933410914,5.82600010738045,0,0.0,0.0,0,0,0,0.0,0
Ratufa spp.,9,294.0,3,6,7,32.666666666666664,18,32.666666666666664,5.68697535633982,2.302585092994046,0,0.0,0.0,0,0,0,0.0,0
Rupornis magnirostris,161,472.0,17,21,39,2.9316770186335406,357,2.9316770186335406,6.159095388491933,5.087596335232384,126,576.7222222222222,0.7537777777777778,126,0,0,0.08439383791024782,0
Scotopelia peli,48,149.663333333,13,10,12,3.1179861111041665,130,3.1179861111041665,5.015047767023367,3.8918202981106265,0,0.0,0.0,0,0,0,0.0,0
Spilocuscus maculatus,292,817.0,28,12,43,2.797945205479452,336,2.797945205479452,6.706862336602747,5.680172609017068,0,0.0,0.0,0,0,0,0.0,0
Spizaetus cirrhatus,44,93.0,8,12,18,2.1136363636363638,96,2.1136363636363638,4.543294782270004,3.8066624897703196,0,0.0,0.0,0,0,0,0.0,0
Strigidae spp.,96,391.0,5,22,35,4.072916666666667,110,4.072916666666667,5.971261839790462,4.574710978503383,0,0.0,0.0,0,0,0,0.0,0
Strigiformes spp.,152,1057.0,20,34,38,6.953947368421052,680,6.953947368421052,6.964135612418245,5.030437921392435,0,0.0,0.0,0,0,0,0.0,0
Strix nebulosa,1049,1974.5,48,33,44,1.8822688274547188,1584,1.8822688274547188,7.588576809851445,6.956545443151569,725,557.3406896551725,0.6633682606210707,725,0,1,0.4855994641661085,1
Surnia ulula,436,750.0,32,22,43,1.7201834862385321,704,1.7201834862385321,6.621405651764134,6.07993319509559,97,480.4226804123711,1.0,97,0,0,0.06496985934360348,1
Tapirus spp.,11,83.2,7,11,9,7.5636363636363635,77,7.5636363636363635,4.4331949212482815,2.4849066497880004,0,0.0,0.0,0,0,0,0.0,0
Tauraco corythaix,171,511.0,27,16,35,2.9883040935672516,432,2.9883040935672516,6.238324625039508,5.147494476813453,0,0.0,0.0,0,0,0,0.0,0
Tauraco porphyreolophus,269,1617.0,41,19,36,6.011152416356877,779,6.011152416356877,7.388946097618437,5.598421958998375,0,0.0,0.0,0,0,0,0.0,0
Tinamus solitarius,34,782.0,9,7,16,23.0,63,23.0,6.663132695990803,3.5553480614894135,0,0.0,0.0,0,0,0,0.0,0
Trachypithecus francoisi,119,454.0,16,12,33,3.8151260504201683,192,3.8151260504201683,6.12029741895095,4.787491742782046,119,236.8235294117647,0.7278165503489531,119,0,0,0.07970529135967849,0
Trachypithecus vetulus,70,359.0,14,8,19,5.128571428571429,112,5.128571428571429,5.886104031450156,4.2626798770413155,0,0.0,0.0,0,0,0,0.0,0
Trioceros melleri,5409,119329.0,50,26,33,22.061194305786653,1300,22.061194305786653,11.689648043363702,8.596004371840527,0,0.0,0.0,0,0,0,0.0,0
Troides amphrysus,1072,26046.0,46,21,42,24.296641791044777,966,24.296641791044777,10.167657877401936,6.9782137426306985,0,0.0,0.0,0,0,0,0.0,0
Troides helena,3660,153414.0,48,22,44,41.91639344262295,1056,41.91639344262295,11.94090194670715,8.205491613120236,0,0.0,0.0,0,0,0,0.0,0
Troides hypolitus,1171,32177.0,39,16,39,27.478223740392828,624,27.478223740392828,10.37903826821098,7.066466970136958,0,0.0,0.0,0,0,0,0.0,0
Troides prattorum,228,3058.0,22,9,36,13.412280701754385,198,13.412280701754385,8.025843344150903,5.43372200355424,0,0.0,0.0,0,0,0,0.0,0
Troides spp.,451,18791.0,30,32,38,41.66518847006652,960,41.66518847006652,9.841186526338749,6.113682179832232,0,0.0,0.0,0,0,0,0.0,0
Tropidophis melanurus,69,369.0,9,9,22,5.3478260869565215,81,5.3478260869565215,5.91350300563827,4.248495242049359,0,0.0,0.0,0,0,0,0.0,0
Tursiops aduncus,664,16014.986,40,31,39,24.11895481927711,1240,24.11895481927711,9.681342627428746,6.499787040655854,0,0.0,0.0,0,0,0,0.0,0
Tyto alba,2979,11902.5,76,101,44,3.995468277945619,7676,3.995468277945619,9.384587753502563,7.9996785794994505,838,519.7923627684964,0.5671408570784966,838,1,1,0.5612860013395847,1
Tyto capensis,65,992.0,18,11,29,15.261538461538462,198,15.261538461538462,6.900730664045173,4.189654742026425,0,0.0,0.0,0,0,0,0.0,0
Varanus salvadorii,4068,14228.0,54,30,42,3.4975417895771876,1620,3.4975417895771876,9.563037414545692,8.31115254800169,0,0.0,0.0,0,0,0,0.0,0
Vulpes velox,2,10.0,1,1,1,5.0,1,5.0,2.3978952727983707,1.0986122886681098,331,391.4743202416918,0.6735878421679026,331,0,0,0.2217012726054923,0
Accipiter spp.,266,3130.5,21,34,39,11.768796992481203,714,11.768796992481203,8.049267401965468,5.58724865840025,0,0.0,0.0,0,0,0,0.0,0
Accipiter virgatus,56,312.5,11,10,22,5.580357142857143,110,5.580357142857143,5.7477993600729755,4.04305126783455,0,0.0,0.0,0,0,0,0.0,0
Agapornis canus,1357,208359.6,71,37,43,153.5442888725129,2627,153.5442888725129,12.247025511486388,7.213768308118642,0,0.0,0.0,0,0,0,0.0,0
Agapornis fischeri,20550,3971521.76,143,87,44,193.26139951338197,12441,193.26139951338197,15.194660145871081,9.93066488054092,0,0.0,0.0,0,0,0,0.0,0
Agapornis lilianae,1066,165801.0,64,35,43,155.53564727954972,2240,155.53564727954972,12.018549584336753,6.9726062513017535,0,0.0,0.0,0,0,0,0.0,0
Agapornis nigrigenis,1315,194779.0,74,37,43,148.12091254752852,2738,148.12091254752852,12.17962599551519,7.182352111885263,0,0.0,0.0,0,0,0,0.0,0
Agapornis personatus,19858,2139302.68,147,90,44,107.73001712156311,13230,107.73001712156311,14.575990950871873,9.896412583864164,274,543.8284671532847,1.0,274,0,0,0.18352310783657066,1
Agapornis pullarius,773,53088.0,77,49,42,68.67787839586029,3773,68.67787839586029,10.879725029461348,6.651571873589727,274,543.8284671532847,1.0,274,0,0,0.18352310783657066,1
Agapornis roseicollis,17083,1737422.6,142,106,34,101.70477082479658,15052,101.70477082479658,14.3679138842313,9.745897631961357,0,0.0,0.0,0,0,0,0.0,0
Agapornis spp.,1576,110570.0,57,54,43,70.15862944162437,3078,70.15862944162437,11.613413127540047,7.3632795869630385,0,0.0,0.0,0,0,0,0.0,0
Alisterus amboinensis,1415,25373.0,56,25,41,17.931448763250884,1400,17.931448763250884,10.141480306700544,7.255591274253665,0,0.0,0.0,0,0,0,0.0,0
Alisterus chloropterus,1060,13544.0,57,21,41,12.777358490566037,1197,12.777358490566037,9.513772754519195,6.966967138613983,0,0.0,0.0,0,0,0,0.0,0
Alisterus scapularis,2514,16306.0,95,46,44,6.486077963404933,4370,6.486077963404933,9.699349742461278,7.83002808253384,0,0.0,0.0,0,0,0,0.0,0
Alouatta spp.,29,457.0,5,11,15,15.758620689655173,55,15.758620689655173,6.126869184114185,3.4011973816621555,0,0.0,0.0,0,0,0,0.0,0
Amazona aestiva,19151,890686.756193333,167,133,44,46.50862911562493,22211,46.50862911562493,13.699749203051013,9.860162427797754,274,543.8284671532847,1.0,274,0,0,0.18352310783657066,1
Amazona agilis,23,54.0,11,10,14,2.347826086956522,110,2.347826086956522,4.007333185232471,3.1780538303479458,0,0.0,0.0,0,0,0,0.0,0
Amazona albifrons,3789,93828.0,101,65,44,24.76326207442597,6565,24.76326207442597,11.449229255655098,8.240121298076472,525,647.3180952380952,1.0,525,0,1,0.35164099129269927,1
Amazona amazonica,10941,623799.176233333,154,109,44,57.014822798037926,16786,57.014822798037926,13.343585365671563,9.300363874623772,0,0.0,0.0,0,0,0,0.0,0
Amazona arausiaca,21,66.0,10,14,11,3.142857142857143,140,3.142857142857143,4.204692619390966,3.091042453358316,0,0.0,0.0,0,0,0,0.0,0
Amazona autumnalis,5851,130935.316666667,139,100,44,22.378280066085626,13900,22.378280066085626,11.782466351667146,8.674538762140015,651,579.6175115207374,0.7790901571546733,651,0,1,0.43603482920294706,1
Amazona collaria,87,320.0,24,12,26,3.67816091954023,288,3.67816091954023,5.771441123130016,4.477336814478207,0,0.0,0.0,0,0,0,0.0,0
Amazona dufresniana,1592,10895.0,68,39,43,6.84359296482412,2652,6.84359296482412,9.296151028389293,7.373374309910049,0,0.0,0.0,0,0,0,0.0,0
Amazona farinosa,6284,115073.323333333,127,80,44,18.312113834075905,10160,18.312113834075905,11.653333488445108,8.745921121024347,0,0.0,0.0,0,0,0,0.0,0
Amazona festiva,1248,10158.0,70,56,44,8.139423076923077,3920,8.139423076923077,9.226115291091546,7.130098510125578,0,0.0,0.0,0,0,0,0.0,0
Amazona finschi,857,5903.0,61,36,43,6.887981330221703,2196,6.887981330221703,8.683385366280309,6.754604099487962,0,0.0,0.0,0,0,0,0.0,0
Amazona imperialis,5,16.0,3,3,4,3.2,9,3.2,2.833213344056216,1.791759469228055,0,0.0,0.0,0,0,0,0.0,0
Amazona mercenaria,41,311.0,15,12,17,7.585365853658536,180,7.585365853658536,5.7430031878094825,3.7376696182833684,0,0.0,0.0,0,0,0,0.0,0
Amazona ochrocephala,16280,264526.76286,158,126,44,16.248572657248157,19908,16.248572657248157,12.485701488326079,9.697754062731514,274,543.8284671532847,1.0,274,0,0,0.18352310783657066,1
